time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2.45E-02,0.036,0.025,0.008,1.95E-01,2.25E-03,3.26E-02,0.005,0.004,0.003,0.058,4.66E-04,9.04E-04,7.01E-03,0.046,0.148,0.004,4.04E-03,7.75E-04,0.007,0.005,1.86E-04,0.003,0.094,0.025,4.93E-02,0.021,6.25E-05,9.98E-04,0.008,0.037,1.36E-02,0.064,3.88E-04,1.31E-02,0.019,0.006,0.02,0.019,3.14E-03,1.40E-04,4.71E-03,0.105,5.28E-03,3.77E-04,0.131,0.007,0.145,0.036,3.41E-03,0.008,0.086,0.012,0.2,0.012,0.028,0.01,0.007,2.48E-02,0.014,0.008
2.49E-02,0.035,0.025,0.008,1.95E-01,2.36E-03,3.24E-02,0.005,0.004,0.004,0.058,4.60E-04,9.07E-04,7.04E-03,0.047,0.149,0.004,4.21E-03,7.30E-04,0.006,0.005,1.86E-04,0.003,0.089,0.025,5.01E-02,0.02,6.27E-05,9.91E-04,0.008,0.035,1.42E-02,0.064,3.90E-04,1.35E-02,0.019,0.006,0.02,0.019,3.14E-03,1.42E-04,4.73E-03,0.106,5.29E-03,3.76E-04,0.129,0.007,0.144,0.034,3.32E-03,0.007,0.084,0.012,0.193,0.012,0.027,0.009,0.006,2.51E-02,0.015,0.008
2.54E-02,0.035,0.025,0.009,1.95E-01,2.49E-03,3.24E-02,0.005,0.004,0.004,0.057,4.62E-04,8.83E-04,7.18E-03,0.048,0.145,0.004,4.35E-03,7.17E-04,0.006,0.005,1.88E-04,0.003,0.085,0.024,5.06E-02,0.02,6.32E-05,9.76E-04,0.008,0.034,1.48E-02,0.065,3.96E-04,1.40E-02,0.019,0.006,0.019,0.019,3.15E-03,1.51E-04,4.76E-03,0.107,5.23E-03,3.67E-04,0.127,0.007,0.144,0.032,3.32E-03,0.007,0.082,0.012,0.181,0.012,0.027,0.009,0.006,2.52E-02,0.015,0.008
2.59E-02,0.035,0.025,0.009,1.96E-01,2.60E-03,3.25E-02,0.005,0.004,0.004,0.057,4.61E-04,8.77E-04,7.24E-03,0.051,0.146,0.004,4.37E-03,7.23E-04,0.006,0.005,1.90E-04,0.003,0.081,0.024,5.05E-02,0.02,6.19E-05,9.34E-04,0.008,0.033,1.53E-02,0.068,3.81E-04,1.46E-02,0.018,0.006,0.019,0.019,3.17E-03,1.50E-04,4.80E-03,0.107,5.12E-03,3.58E-04,0.124,0.007,0.143,0.03,3.34E-03,0.007,0.08,0.011,0.168,0.012,0.026,0.009,0.006,2.52E-02,0.015,0.008
2.63E-02,0.036,0.025,0.009,1.94E-01,2.74E-03,3.27E-02,0.005,0.004,0.004,0.057,4.80E-04,8.68E-04,7.10E-03,0.054,0.152,0.004,4.31E-03,7.22E-04,0.006,0.006,1.91E-04,0.003,0.078,0.024,5.01E-02,0.02,6.08E-05,8.74E-04,0.008,0.032,1.58E-02,0.071,3.69E-04,1.51E-02,0.018,0.007,0.019,0.02,3.21E-03,1.53E-04,4.89E-03,0.108,5.08E-03,3.39E-04,0.122,0.007,0.144,0.028,3.34E-03,0.007,0.078,0.011,0.153,0.012,0.026,0.009,0.006,2.54E-02,0.015,0.008
2.68E-02,0.037,0.025,0.009,1.92E-01,2.89E-03,3.30E-02,0.005,0.004,0.004,0.057,5.03E-04,8.75E-04,6.68E-03,0.057,0.158,0.005,4.30E-03,7.25E-04,0.006,0.006,1.94E-04,0.003,0.074,0.024,5.02E-02,0.02,6.16E-05,8.17E-04,0.008,0.031,1.61E-02,0.075,3.71E-04,1.54E-02,0.018,0.007,0.02,0.02,3.26E-03,1.51E-04,4.94E-03,0.108,5.12E-03,3.39E-04,0.119,0.007,0.146,0.027,3.34E-03,0.007,0.076,0.011,0.139,0.012,0.027,0.009,0.006,2.58E-02,0.016,0.009
2.72E-02,0.037,0.025,0.01,1.92E-01,3.02E-03,3.34E-02,0.005,0.004,0.004,0.056,4.97E-04,8.72E-04,6.53E-03,0.061,0.161,0.005,4.21E-03,7.25E-04,0.006,0.006,2.08E-04,0.003,0.071,0.024,4.97E-02,0.019,6.70E-05,8.24E-04,0.008,0.03,1.63E-02,0.08,3.67E-04,1.56E-02,0.018,0.007,0.02,0.02,3.30E-03,1.58E-04,5.03E-03,0.109,5.12E-03,3.39E-04,0.117,0.007,0.149,0.025,3.29E-03,0.006,0.075,0.011,0.127,0.012,0.027,0.009,0.006,2.63E-02,0.016,0.009
2.77E-02,0.037,0.025,0.01,1.87E-01,3.15E-03,3.40E-02,0.005,0.004,0.004,0.056,4.98E-04,8.49E-04,6.83E-03,0.065,0.162,0.005,4.17E-03,7.30E-04,0.006,0.006,2.19E-04,0.003,0.069,0.024,4.84E-02,0.019,7.22E-05,8.04E-04,0.008,0.029,1.63E-02,0.085,3.59E-04,1.55E-02,0.019,0.007,0.021,0.02,3.31E-03,1.59E-04,5.07E-03,0.109,4.87E-03,3.45E-04,0.115,0.007,0.151,0.024,3.19E-03,0.006,0.074,0.01,0.118,0.012,0.028,0.009,0.006,2.68E-02,0.016,0.009
2.81E-02,0.036,0.025,0.01,1.79E-01,3.28E-03,3.47E-02,0.005,0.004,0.004,0.055,4.91E-04,8.29E-04,7.36E-03,0.069,0.159,0.005,4.22E-03,7.32E-04,0.006,0.006,2.25E-04,0.003,0.067,0.024,4.74E-02,0.018,8.41E-05,8.22E-04,0.008,0.028,1.62E-02,0.09,3.70E-04,1.56E-02,0.019,0.007,0.022,0.021,3.31E-03,1.67E-04,5.18E-03,0.107,4.69E-03,3.57E-04,0.113,0.007,0.152,0.023,3.06E-03,0.006,0.072,0.01,0.115,0.012,0.028,0.009,0.006,2.74E-02,0.017,0.009
2.86E-02,0.035,0.025,0.011,1.72E-01,3.30E-03,3.53E-02,0.006,0.004,0.004,0.054,4.85E-04,8.43E-04,7.94E-03,0.073,0.162,0.005,4.17E-03,7.35E-04,0.006,0.007,2.16E-04,0.003,0.065,0.024,4.69E-02,0.017,8.79E-05,8.23E-04,0.008,0.027,1.61E-02,0.095,3.88E-04,1.58E-02,0.019,0.007,0.022,0.021,3.34E-03,1.68E-04,5.38E-03,0.106,4.63E-03,3.56E-04,0.11,0.007,0.152,0.022,2.92E-03,0.005,0.071,0.01,0.114,0.013,0.029,0.009,0.006,2.79E-02,0.017,0.009
2.90E-02,0.035,0.026,0.011,1.72E-01,3.27E-03,3.60E-02,0.006,0.004,0.004,0.052,4.73E-04,8.11E-04,8.41E-03,0.077,0.165,0.005,4.06E-03,7.27E-04,0.006,0.007,2.24E-04,0.003,0.064,0.024,4.67E-02,0.016,8.66E-05,8.74E-04,0.008,0.026,1.61E-02,0.1,3.78E-04,1.60E-02,0.019,0.007,0.022,0.021,3.41E-03,1.65E-04,5.59E-03,0.104,4.65E-03,3.52E-04,0.107,0.008,0.151,0.022,2.79E-03,0.005,0.07,0.01,0.11,0.013,0.029,0.009,0.006,2.84E-02,0.018,0.009
2.95E-02,0.035,0.026,0.011,1.63E-01,3.28E-03,3.68E-02,0.006,0.004,0.004,0.05,4.70E-04,8.23E-04,8.76E-03,0.081,0.166,0.006,3.99E-03,7.05E-04,0.006,0.007,2.26E-04,0.003,0.063,0.025,4.67E-02,0.015,8.68E-05,8.99E-04,0.009,0.026,1.61E-02,0.104,3.76E-04,1.63E-02,0.02,0.007,0.023,0.022,3.48E-03,1.65E-04,5.77E-03,0.103,4.74E-03,3.82E-04,0.104,0.008,0.149,0.021,2.68E-03,0.006,0.068,0.009,0.103,0.013,0.03,0.009,0.006,2.87E-02,0.018,0.009
2.99E-02,0.035,0.026,0.012,1.50E-01,3.31E-03,3.78E-02,0.006,0.004,0.004,0.048,4.91E-04,8.23E-04,8.79E-03,0.084,0.165,0.006,3.92E-03,6.95E-04,0.006,0.007,2.31E-04,0.003,0.063,0.025,4.69E-02,0.015,9.00E-05,9.48E-04,0.009,0.025,1.63E-02,0.108,3.73E-04,1.64E-02,0.02,0.007,0.023,0.022,3.55E-03,1.69E-04,5.85E-03,0.101,4.84E-03,3.86E-04,0.101,0.008,0.146,0.021,2.60E-03,0.006,0.067,0.009,0.095,0.013,0.03,0.009,0.006,2.89E-02,0.018,0.009
3.04E-02,0.036,0.026,0.012,1.36E-01,3.41E-03,3.89E-02,0.006,0.004,0.004,0.047,5.36E-04,8.40E-04,9.12E-03,0.087,0.162,0.006,3.88E-03,7.19E-04,0.006,0.007,2.40E-04,0.003,0.063,0.025,4.74E-02,0.015,9.59E-05,9.82E-04,0.008,0.025,1.65E-02,0.112,3.78E-04,1.65E-02,0.02,0.007,0.023,0.023,3.63E-03,1.69E-04,6.03E-03,0.099,4.92E-03,4.04E-04,0.098,0.008,0.141,0.021,2.59E-03,0.006,0.065,0.009,0.086,0.013,0.031,0.01,0.006,2.89E-02,0.019,0.009
3.08E-02,0.037,0.026,0.012,1.28E-01,3.62E-03,4.02E-02,0.006,0.004,0.004,0.049,5.73E-04,8.30E-04,9.78E-03,0.089,0.16,0.006,3.89E-03,7.50E-04,0.006,0.007,2.40E-04,0.004,0.063,0.025,4.80E-02,0.015,1.05E-04,1.01E-03,0.008,0.025,1.68E-02,0.114,3.75E-04,1.65E-02,0.021,0.007,0.022,0.023,3.74E-03,1.66E-04,6.17E-03,0.098,4.80E-03,4.08E-04,0.095,0.008,0.138,0.022,2.57E-03,0.006,0.063,0.008,0.077,0.013,0.031,0.01,0.006,2.87E-02,0.019,0.009
3.13E-02,0.037,0.026,0.012,1.28E-01,3.84E-03,4.17E-02,0.006,0.004,0.004,0.05,6.19E-04,8.28E-04,1.04E-02,0.091,0.161,0.006,3.90E-03,7.38E-04,0.006,0.007,2.53E-04,0.004,0.063,0.025,4.86E-02,0.015,1.10E-04,1.16E-03,0.009,0.024,1.71E-02,0.116,3.81E-04,1.64E-02,0.021,0.007,0.022,0.023,3.86E-03,1.65E-04,6.28E-03,0.097,4.93E-03,3.98E-04,0.092,0.008,0.137,0.022,2.52E-03,0.006,0.062,0.008,0.068,0.013,0.031,0.01,0.006,2.83E-02,0.019,0.01
3.18E-02,0.037,0.026,0.013,1.22E-01,4.07E-03,4.34E-02,0.006,0.004,0.004,0.051,6.63E-04,8.35E-04,1.12E-02,0.092,0.161,0.006,3.89E-03,7.56E-04,0.006,0.007,2.73E-04,0.004,0.063,0.025,4.92E-02,0.015,1.11E-04,1.26E-03,0.009,0.024,1.76E-02,0.116,3.84E-04,1.64E-02,0.021,0.007,0.022,0.023,3.96E-03,1.68E-04,6.40E-03,0.096,4.92E-03,4.34E-04,0.089,0.008,0.136,0.023,2.41E-03,0.006,0.061,0.008,0.061,0.014,0.03,0.011,0.006,2.77E-02,0.02,0.01
3.22E-02,0.038,0.026,0.013,1.10E-01,4.27E-03,4.51E-02,0.006,0.005,0.004,0.052,6.71E-04,8.26E-04,1.17E-02,0.093,0.16,0.006,3.85E-03,8.20E-04,0.006,0.007,2.74E-04,0.003,0.063,0.026,5.01E-02,0.014,1.11E-04,1.30E-03,0.009,0.024,1.82E-02,0.116,3.88E-04,1.65E-02,0.021,0.007,0.022,0.023,4.06E-03,1.69E-04,6.55E-03,0.096,5.01E-03,4.52E-04,0.086,0.008,0.136,0.024,2.26E-03,0.006,0.06,0.008,0.056,0.014,0.03,0.011,0.007,2.68E-02,0.02,0.01
3.27E-02,0.038,0.026,0.013,9.67E-02,4.32E-03,4.71E-02,0.006,0.005,0.004,0.052,6.71E-04,8.27E-04,1.23E-02,0.093,0.158,0.006,3.84E-03,8.59E-04,0.006,0.007,3.03E-04,0.004,0.062,0.026,5.17E-02,0.013,1.09E-04,1.45E-03,0.009,0.024,1.88E-02,0.116,3.81E-04,1.65E-02,0.021,0.007,0.022,0.023,4.21E-03,1.66E-04,6.70E-03,0.095,5.10E-03,6.20E-04,0.082,0.008,0.136,0.024,2.05E-03,0.005,0.059,0.007,0.052,0.014,0.029,0.011,0.007,2.61E-02,0.02,0.01
3.31E-02,0.037,0.025,0.013,8.52E-02,4.35E-03,4.90E-02,0.006,0.005,0.004,0.052,6.81E-04,8.57E-04,1.26E-02,0.093,0.157,0.006,3.82E-03,8.62E-04,0.006,0.007,3.25E-04,0.003,0.062,0.026,5.27E-02,0.012,1.08E-04,1.57E-03,0.009,0.024,1.94E-02,0.118,3.83E-04,1.66E-02,0.021,0.008,0.022,0.024,4.43E-03,1.63E-04,6.75E-03,0.095,5.06E-03,6.87E-04,0.078,0.008,0.137,0.025,1.79E-03,0.005,0.058,0.007,0.05,0.014,0.028,0.011,0.007,2.54E-02,0.02,0.01
3.36E-02,0.036,0.025,0.013,7.81E-02,4.43E-03,5.10E-02,0.006,0.005,0.004,0.05,6.88E-04,8.63E-04,1.25E-02,0.094,0.156,0.006,3.80E-03,9.11E-04,0.006,0.007,3.28E-04,0.004,0.061,0.025,5.28E-02,0.011,1.10E-04,1.66E-03,0.009,0.024,2.00E-02,0.121,3.76E-04,1.65E-02,0.021,0.008,0.022,0.024,4.78E-03,1.61E-04,6.90E-03,0.095,4.98E-03,7.10E-04,0.074,0.008,0.137,0.025,1.51E-03,0.005,0.058,0.007,0.049,0.014,0.028,0.011,0.007,2.49E-02,0.02,0.01
3.40E-02,0.035,0.025,0.013,7.63E-02,4.61E-03,5.30E-02,0.006,0.005,0.003,0.049,6.92E-04,8.54E-04,1.26E-02,0.094,0.156,0.006,3.81E-03,9.48E-04,0.006,0.007,3.51E-04,0.004,0.059,0.025,5.35E-02,0.011,1.10E-04,1.71E-03,0.009,0.024,2.06E-02,0.124,3.79E-04,1.64E-02,0.021,0.008,0.022,0.024,5.26E-03,1.58E-04,6.89E-03,0.095,4.89E-03,7.10E-04,0.071,0.008,0.138,0.025,1.24E-03,0.005,0.057,0.007,0.049,0.014,0.027,0.011,0.007,2.45E-02,0.02,0.009
3.45E-02,0.036,0.025,0.013,7.37E-02,4.77E-03,5.49E-02,0.006,0.004,0.003,0.046,6.92E-04,8.33E-04,1.28E-02,0.094,0.155,0.006,3.81E-03,9.60E-04,0.006,0.007,3.91E-04,0.004,0.058,0.025,5.51E-02,0.011,1.10E-04,1.88E-03,0.009,0.024,2.12E-02,0.129,3.83E-04,1.64E-02,0.02,0.008,0.022,0.023,5.79E-03,1.48E-04,6.78E-03,0.096,4.84E-03,9.92E-04,0.067,0.008,0.14,0.025,1.02E-03,0.005,0.057,0.006,0.048,0.013,0.027,0.011,0.007,2.43E-02,0.019,0.009
3.49E-02,0.036,0.025,0.013,6.83E-02,4.89E-03,5.68E-02,0.006,0.004,0.003,0.044,6.86E-04,8.76E-04,1.32E-02,0.094,0.155,0.006,3.79E-03,1.01E-03,0.006,0.007,4.27E-04,0.004,0.057,0.024,5.74E-02,0.012,1.09E-04,1.97E-03,0.009,0.023,2.19E-02,0.134,4.01E-04,1.64E-02,0.02,0.008,0.022,0.023,6.22E-03,1.51E-04,6.76E-03,0.096,4.73E-03,1.32E-03,0.065,0.008,0.143,0.025,8.81E-04,0.005,0.057,0.006,0.045,0.013,0.026,0.011,0.008,2.43E-02,0.019,0.009
3.54E-02,0.036,0.025,0.014,6.14E-02,5.33E-03,5.86E-02,0.006,0.004,0.003,0.043,6.70E-04,9.09E-04,1.35E-02,0.094,0.155,0.006,3.77E-03,1.01E-03,0.006,0.007,4.74E-04,0.004,0.056,0.024,5.99E-02,0.012,1.09E-04,1.90E-03,0.009,0.023,2.25E-02,0.141,4.03E-04,1.63E-02,0.019,0.008,0.022,0.023,6.33E-03,1.50E-04,6.93E-03,0.095,4.74E-03,1.45E-03,0.064,0.008,0.147,0.025,8.53E-04,0.006,0.057,0.006,0.043,0.012,0.026,0.011,0.008,2.44E-02,0.019,0.009
3.58E-02,0.036,0.025,0.014,5.43E-02,5.78E-03,6.02E-02,0.006,0.004,0.003,0.045,6.87E-04,8.61E-04,1.38E-02,0.095,0.157,0.006,3.81E-03,1.01E-03,0.006,0.006,4.94E-04,0.004,0.054,0.024,6.19E-02,0.012,1.09E-04,1.94E-03,0.01,0.023,2.30E-02,0.147,4.08E-04,1.60E-02,0.019,0.008,0.022,0.023,6.69E-03,1.52E-04,6.97E-03,0.095,4.41E-03,2.05E-03,0.063,0.008,0.15,0.024,8.61E-04,0.006,0.056,0.006,0.039,0.012,0.026,0.011,0.008,2.46E-02,0.019,0.009
3.63E-02,0.035,0.025,0.014,4.78E-02,5.93E-03,6.16E-02,0.006,0.004,0.004,0.047,7.10E-04,8.30E-04,1.42E-02,0.097,0.159,0.006,3.84E-03,9.79E-04,0.006,0.006,4.88E-04,0.004,0.053,0.024,6.32E-02,0.012,1.09E-04,2.07E-03,0.01,0.024,2.35E-02,0.154,4.11E-04,1.55E-02,0.019,0.008,0.022,0.023,7.82E-03,1.46E-04,7.06E-03,0.094,4.18E-03,2.70E-03,0.063,0.008,0.151,0.024,8.03E-04,0.005,0.056,0.006,0.036,0.012,0.026,0.011,0.008,2.49E-02,0.018,0.009
3.67E-02,0.034,0.025,0.013,4.26E-02,6.06E-03,6.28E-02,0.006,0.004,0.004,0.05,7.15E-04,8.31E-04,1.44E-02,0.101,0.161,0.006,3.86E-03,9.87E-04,0.006,0.006,5.10E-04,0.004,0.051,0.024,6.35E-02,0.012,1.08E-04,2.22E-03,0.011,0.024,2.40E-02,0.16,4.59E-04,1.49E-02,0.018,0.008,0.022,0.023,9.75E-03,1.48E-04,7.29E-03,0.092,4.00E-03,3.03E-03,0.063,0.008,0.151,0.024,7.09E-04,0.006,0.055,0.006,0.032,0.012,0.026,0.011,0.008,2.52E-02,0.018,0.009
3.72E-02,0.034,0.025,0.013,3.89E-02,6.17E-03,6.37E-02,0.006,0.004,0.004,0.051,7.10E-04,8.78E-04,1.46E-02,0.106,0.16,0.006,3.88E-03,1.01E-03,0.006,0.006,5.16E-04,0.004,0.05,0.023,6.28E-02,0.012,1.10E-04,2.39E-03,0.011,0.024,2.43E-02,0.166,5.15E-04,1.44E-02,0.018,0.008,0.022,0.022,1.23E-02,1.45E-04,7.38E-03,0.091,4.02E-03,3.21E-03,0.063,0.008,0.15,0.023,6.30E-04,0.006,0.055,0.006,0.029,0.012,0.026,0.012,0.008,2.55E-02,0.018,0.009
3.76E-02,0.034,0.025,0.013,3.72E-02,6.18E-03,6.43E-02,0.006,0.004,0.004,0.052,7.20E-04,8.91E-04,1.46E-02,0.112,0.16,0.006,3.84E-03,1.03E-03,0.007,0.006,5.20E-04,0.004,0.048,0.023,6.17E-02,0.012,1.08E-04,2.62E-03,0.012,0.024,2.46E-02,0.173,5.53E-04,1.42E-02,0.018,0.008,0.022,0.022,1.50E-02,1.44E-04,7.45E-03,0.089,3.94E-03,3.75E-03,0.061,0.008,0.148,0.023,5.75E-04,0.006,0.054,0.006,0.026,0.012,0.025,0.012,0.008,2.59E-02,0.017,0.009
3.81E-02,0.033,0.025,0.013,3.71E-02,6.49E-03,6.47E-02,0.006,0.004,0.004,0.053,7.54E-04,8.91E-04,1.44E-02,0.118,0.162,0.006,3.79E-03,1.03E-03,0.007,0.006,5.25E-04,0.004,0.047,0.023,5.99E-02,0.011,1.08E-04,2.64E-03,0.012,0.025,2.49E-02,0.179,5.65E-04,1.42E-02,0.018,0.008,0.022,0.022,1.76E-02,1.45E-04,7.43E-03,0.086,3.87E-03,4.30E-03,0.059,0.008,0.144,0.023,5.83E-04,0.006,0.053,0.006,0.022,0.012,0.025,0.013,0.009,2.61E-02,0.017,0.009
3.86E-02,0.033,0.025,0.013,3.52E-02,7.15E-03,6.49E-02,0.006,0.004,0.004,0.052,7.62E-04,9.43E-04,1.43E-02,0.126,0.164,0.006,3.71E-03,1.02E-03,0.008,0.006,5.32E-04,0.004,0.045,0.023,5.79E-02,0.011,1.09E-04,2.75E-03,0.012,0.025,2.50E-02,0.185,6.26E-04,1.38E-02,0.018,0.008,0.022,0.021,1.97E-02,1.48E-04,7.30E-03,0.084,3.94E-03,4.60E-03,0.057,0.008,0.141,0.022,6.01E-04,0.006,0.053,0.006,0.02,0.011,0.024,0.013,0.009,2.64E-02,0.017,0.009
3.90E-02,0.034,0.025,0.013,3.17E-02,8.01E-03,6.48E-02,0.006,0.004,0.004,0.051,7.58E-04,9.57E-04,1.46E-02,0.134,0.167,0.006,3.60E-03,1.01E-03,0.008,0.006,5.30E-04,0.004,0.043,0.023,5.62E-02,0.011,1.12E-04,2.89E-03,0.012,0.026,2.51E-02,0.191,6.90E-04,1.32E-02,0.018,0.007,0.022,0.021,2.08E-02,1.49E-04,7.23E-03,0.082,4.09E-03,4.86E-03,0.056,0.008,0.139,0.022,5.88E-04,0.006,0.052,0.006,0.017,0.011,0.023,0.013,0.008,2.68E-02,0.016,0.009
3.95E-02,0.034,0.025,0.013,2.76E-02,8.73E-03,6.46E-02,0.006,0.004,0.004,0.05,7.56E-04,1.01E-03,1.50E-02,0.141,0.168,0.006,3.46E-03,9.83E-04,0.008,0.005,5.25E-04,0.004,0.042,0.023,5.52E-02,0.011,1.12E-04,2.97E-03,0.012,0.026,2.52E-02,0.196,7.70E-04,1.26E-02,0.018,0.007,0.022,0.02,2.09E-02,1.56E-04,7.13E-03,0.079,4.19E-03,5.25E-03,0.054,0.007,0.138,0.022,5.56E-04,0.006,0.051,0.006,0.016,0.011,0.022,0.014,0.008,2.69E-02,0.016,0.009
3.99E-02,0.033,0.025,0.013,2.33E-02,8.89E-03,6.47E-02,0.006,0.004,0.004,0.048,7.49E-04,1.03E-03,1.55E-02,0.149,0.168,0.006,3.42E-03,9.95E-04,0.008,0.005,5.24E-04,0.004,0.04,0.023,5.50E-02,0.011,1.12E-04,3.04E-03,0.013,0.027,2.53E-02,0.2,8.19E-04,1.22E-02,0.019,0.007,0.022,0.02,2.17E-02,1.58E-04,6.97E-03,0.077,4.13E-03,5.46E-03,0.053,0.007,0.139,0.022,5.28E-04,0.006,0.05,0.006,0.015,0.012,0.021,0.014,0.008,2.69E-02,0.016,0.009
4.04E-02,0.032,0.025,0.012,1.98E-02,9.33E-03,6.50E-02,0.006,0.004,0.004,0.046,7.32E-04,1.06E-03,1.57E-02,0.157,0.17,0.006,3.45E-03,9.81E-04,0.009,0.005,5.16E-04,0.004,0.039,0.023,5.44E-02,0.011,1.11E-04,3.06E-03,0.013,0.028,2.54E-02,0.203,8.26E-04,1.22E-02,0.019,0.007,0.021,0.02,2.30E-02,1.57E-04,6.90E-03,0.075,4.22E-03,5.57E-03,0.054,0.007,0.14,0.021,5.19E-04,0.006,0.049,0.006,0.014,0.012,0.021,0.014,0.008,2.66E-02,0.015,0.009
4.08E-02,0.031,0.025,0.012,1.74E-02,1.00E-02,6.54E-02,0.005,0.004,0.004,0.047,7.33E-04,1.08E-03,1.59E-02,0.164,0.171,0.007,3.49E-03,9.53E-04,0.009,0.005,5.10E-04,0.004,0.037,0.024,5.27E-02,0.012,1.12E-04,3.14E-03,0.013,0.028,2.55E-02,0.205,8.46E-04,1.19E-02,0.02,0.007,0.021,0.019,2.47E-02,1.52E-04,6.69E-03,0.075,4.21E-03,5.59E-03,0.055,0.007,0.142,0.021,5.25E-04,0.006,0.048,0.006,0.014,0.012,0.02,0.014,0.008,2.62E-02,0.015,0.009
4.13E-02,0.031,0.024,0.012,1.62E-02,1.00E-02,6.57E-02,0.005,0.004,0.004,0.049,7.43E-04,1.05E-03,1.59E-02,0.172,0.173,0.007,3.48E-03,9.10E-04,0.009,0.005,5.12E-04,0.004,0.036,0.024,5.01E-02,0.011,1.13E-04,3.25E-03,0.013,0.029,2.55E-02,0.206,8.95E-04,1.14E-02,0.021,0.007,0.02,0.019,2.65E-02,1.51E-04,6.51E-03,0.076,4.17E-03,5.67E-03,0.057,0.007,0.143,0.021,5.31E-04,0.006,0.047,0.006,0.014,0.011,0.02,0.014,0.008,2.56E-02,0.015,0.008
4.17E-02,0.031,0.024,0.012,1.60E-02,1.11E-02,6.60E-02,0.005,0.004,0.004,0.051,7.58E-04,1.05E-03,1.58E-02,0.179,0.174,0.007,3.43E-03,9.06E-04,0.009,0.006,5.07E-04,0.005,0.035,0.024,4.76E-02,0.011,1.13E-04,3.39E-03,0.013,0.03,2.55E-02,0.206,9.55E-04,1.07E-02,0.021,0.006,0.02,0.019,2.85E-02,1.56E-04,6.42E-03,0.078,3.98E-03,6.00E-03,0.057,0.006,0.143,0.021,5.37E-04,0.006,0.046,0.006,0.013,0.011,0.02,0.014,0.008,2.50E-02,0.015,0.008
4.22E-02,0.031,0.024,0.012,1.55E-02,1.30E-02,6.62E-02,0.005,0.005,0.004,0.052,7.82E-04,1.02E-03,1.58E-02,0.186,0.173,0.007,3.33E-03,9.05E-04,0.009,0.006,5.08E-04,0.005,0.033,0.024,4.57E-02,0.011,1.14E-04,3.54E-03,0.013,0.03,2.54E-02,0.205,1.02E-03,9.99E-03,0.022,0.006,0.019,0.018,3.04E-02,1.58E-04,6.41E-03,0.081,3.80E-03,5.99E-03,0.057,0.006,0.143,0.021,5.55E-04,0.006,0.045,0.006,0.012,0.01,0.02,0.014,0.008,2.44E-02,0.014,0.008
4.26E-02,0.031,0.024,0.012,1.45E-02,1.49E-02,6.63E-02,0.005,0.005,0.004,0.052,8.20E-04,1.03E-03,1.58E-02,0.191,0.173,0.007,3.23E-03,9.15E-04,0.009,0.005,5.10E-04,0.005,0.032,0.024,4.49E-02,0.011,1.13E-04,3.61E-03,0.013,0.031,2.52E-02,0.206,1.06E-03,9.42E-03,0.023,0.006,0.018,0.018,3.22E-02,1.62E-04,6.37E-03,0.083,3.69E-03,6.12E-03,0.057,0.006,0.142,0.021,5.56E-04,0.006,0.045,0.006,0.011,0.01,0.02,0.014,0.008,2.40E-02,0.014,0.008
4.31E-02,0.031,0.024,0.011,1.33E-02,1.61E-02,6.63E-02,0.006,0.005,0.004,0.052,8.81E-04,1.04E-03,1.58E-02,0.194,0.174,0.007,3.09E-03,8.77E-04,0.009,0.005,5.19E-04,0.006,0.031,0.024,4.50E-02,0.011,1.13E-04,3.60E-03,0.013,0.032,2.48E-02,0.207,1.07E-03,9.09E-03,0.023,0.006,0.017,0.017,3.39E-02,1.59E-04,6.30E-03,0.085,3.70E-03,6.37E-03,0.057,0.006,0.142,0.021,6.05E-04,0.005,0.045,0.006,0.01,0.01,0.02,0.014,0.008,2.37E-02,0.014,0.008
4.35E-02,0.031,0.024,0.011,1.21E-02,1.61E-02,6.62E-02,0.006,0.005,0.004,0.052,9.61E-04,1.04E-03,1.58E-02,0.195,0.173,0.007,2.97E-03,8.48E-04,0.009,0.006,5.09E-04,0.006,0.029,0.024,4.48E-02,0.011,1.12E-04,3.61E-03,0.013,0.032,2.44E-02,0.208,1.06E-03,9.07E-03,0.024,0.006,0.017,0.017,3.54E-02,1.58E-04,6.37E-03,0.087,3.81E-03,6.66E-03,0.058,0.006,0.141,0.021,6.12E-04,0.005,0.045,0.006,0.009,0.01,0.02,0.014,0.008,2.33E-02,0.014,0.008
4.40E-02,0.031,0.024,0.011,1.10E-02,1.78E-02,6.60E-02,0.006,0.005,0.004,0.052,1.05E-03,1.07E-03,1.57E-02,0.194,0.171,0.007,2.87E-03,8.58E-04,0.009,0.006,5.08E-04,0.007,0.028,0.023,4.38E-02,0.011,1.14E-04,3.68E-03,0.013,0.033,2.40E-02,0.209,1.05E-03,8.81E-03,0.024,0.005,0.017,0.017,3.67E-02,1.58E-04,6.45E-03,0.088,3.87E-03,7.79E-03,0.058,0.006,0.141,0.021,6.66E-04,0.005,0.045,0.006,0.008,0.01,0.02,0.014,0.008,2.29E-02,0.013,0.008
