,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
352,1.56,38.00,5.10,1.30,1516.00,3.15,37.75,-122.16,0.92
353,3.16,47.00,5.40,1.14,597.00,3.23,37.75,-122.17,1.00
354,1.84,40.00,4.93,1.00,949.00,2.78,37.76,-122.17,0.95
355,4.67,46.00,6.05,1.02,881.00,2.92,37.76,-122.16,1.64
356,2.46,36.00,5.36,1.11,1438.00,2.77,37.76,-122.16,1.56
357,6.08,39.00,6.75,1.06,763.00,2.83,37.76,-122.15,1.97
358,4.83,27.00,6.28,1.03,1297.00,3.65,37.77,-122.14,2.79
359,5.57,34.00,7.17,1.10,545.00,2.58,37.76,-122.14,2.53
360,5.37,26.00,6.13,0.92,1222.00,2.29,37.76,-122.13,2.75
361,6.86,33.00,8.26,1.19,808.00,3.69,37.75,-122.12,2.50
362,7.69,28.00,7.28,1.02,329.00,3.02,37.75,-122.12,3.30
363,4.03,36.00,6.33,0.96,299.00,2.74,37.75,-122.14,1.96
364,6.83,33.00,6.60,0.99,579.00,2.87,37.75,-122.14,2.56
365,4.98,30.00,8.28,1.08,137.00,2.74,37.75,-122.13,3.11
366,5.36,36.00,8.26,1.00,229.00,2.46,37.75,-122.13,3.30
367,5.00,41.00,6.79,1.03,1476.00,2.28,37.74,-122.13,2.49
368,2.93,46.00,6.20,1.05,429.00,2.79,37.75,-122.16,1.43
369,3.89,40.00,5.67,1.00,849.00,3.33,37.75,-122.15,1.26
370,3.23,44.00,5.86,1.21,946.00,2.86,37.75,-122.15,1.36
371,3.15,41.00,4.48,0.93,571.00,2.99,37.74,-122.15,1.31
372,2.54,24.00,4.64,1.18,1137.00,2.95,37.75,-122.16,1.08
373,2.56,44.00,4.57,0.97,378.00,2.80,37.75,-122.16,1.11
374,3.51,43.00,5.09,1.01,853.00,3.14,37.74,-122.15,1.22
375,3.31,49.00,4.70,0.98,764.00,2.71,37.74,-122.15,1.18
376,1.82,40.00,4.70,1.13,928.00,3.56,37.75,-122.16,0.95
377,3.81,35.00,5.02,1.05,406.00,3.05,37.75,-122.16,0.94
378,2.29,34.00,4.37,1.00,824.00,2.94,37.74,-122.17,0.93
379,2.50,37.00,5.32,1.11,835.00,3.22,37.75,-122.17,0.92
380,4.04,43.00,5.20,1.02,826.00,2.80,37.74,-122.16,1.09
381,3.48,46.00,4.88,0.86,567.00,2.69,37.74,-122.16,1.30
382,4.15,52.00,5.35,1.02,355.00,2.47,37.74,-122.16,1.43
383,2.63,47.00,4.96,1.34,533.00,3.21,37.74,-122.16,0.98
384,2.02,44.00,5.10,1.11,609.00,2.83,37.74,-122.16,1.03
385,3.33,49.00,5.44,1.01,576.00,2.44,37.90,-122.29,2.77
386,5.34,52.00,5.61,0.92,594.00,2.08,37.90,-122.29,2.71
387,3.47,52.00,5.96,1.12,870.00,2.31,37.89,-122.29,2.46
388,3.51,38.00,4.45,1.03,1027.00,2.02,37.90,-122.30,2.24
389,3.14,52.00,4.82,1.07,693.00,2.13,37.89,-122.29,2.29
390,2.80,46.00,4.05,1.07,815.00,2.17,37.89,-122.30,2.12
391,4.58,15.00,4.44,1.06,2420.00,2.11,37.90,-122.30,2.56
392,3.02,36.00,3.90,1.06,518.00,1.88,37.89,-122.30,2.06
393,4.09,52.00,4.54,1.03,620.00,2.26,37.89,-122.30,2.21
394,4.53,42.00,5.05,1.09,551.00,2.07,37.89,-122.33,2.07
395,1.74,37.00,3.31,1.01,2556.00,2.77,37.88,-122.34,3.50
396,3.18,52.00,4.56,1.00,1498.00,2.15,37.89,-122.29,2.18
397,3.87,50.00,5.34,1.15,523.00,2.30,37.88,-122.29,2.17
398,5.17,52.00,6.40,1.14,374.00,2.44,37.89,-122.29,2.71
399,5.17,52.00,6.12,1.02,1004.00,2.71,37.89,-122.29,2.61
400,4.26,52.00,5.52,0.99,769.00,2.30,37.88,-122.28,2.61
401,5.06,52.00,5.15,1.00,940.00,2.22,37.89,-122.29,2.32
402,5.62,42.00,6.45,1.07,645.00,2.52,37.90,-122.27,3.75
403,7.89,52.00,6.69,0.97,705.00,2.45,37.90,-122.26,3.57
404,7.96,52.00,7.56,0.99,684.00,2.49,37.90,-122.27,3.74
405,6.17,52.00,7.64,1.02,572.00,2.42,37.90,-122.27,3.59
406,6.94,52.00,8.07,1.07,671.00,2.65,37.90,-122.27,4.18
407,8.83,52.00,8.35,1.02,975.00,2.67,37.89,-122.27,4.31
408,7.18,52.00,7.43,1.05,779.00,2.50,37.90,-122.28,3.63
409,10.08,52.00,8.21,1.03,658.00,2.70,37.90,-122.28,3.97
410,4.91,52.00,6.75,0.98,819.00,2.45,37.90,-122.28,3.47
411,5.79,52.00,7.29,1.01,412.00,2.45,37.89,-122.28,3.27
412,4.59,52.00,6.27,1.11,835.00,2.26,37.89,-122.28,2.90
413,5.42,52.00,6.77,1.08,722.00,2.36,37.89,-122.28,2.92
414,4.13,52.00,5.37,0.97,1085.00,2.23,37.89,-122.28,2.71
415,7.27,52.00,7.44,1.03,973.00,2.74,37.89,-122.27,3.71
416,5.40,52.00,7.27,1.08,723.00,2.66,37.89,-122.27,3.36
417,7.83,37.00,6.13,0.93,903.00,2.49,37.90,-122.26,3.71
418,6.16,41.00,6.22,1.08,356.00,1.97,37.89,-122.25,3.44
419,6.38,52.00,6.66,1.07,1005.00,2.18,37.89,-122.26,3.42
420,6.68,52.00,7.35,1.05,1205.00,2.39,37.89,-122.26,3.71
421,7.54,37.00,6.67,1.02,987.00,2.19,37.89,-122.25,3.50
422,6.71,42.00,6.39,1.03,1031.00,2.30,37.89,-122.25,3.69
423,6.24,52.00,6.31,1.03,894.00,2.21,37.88,-122.26,3.92
424,5.80,52.00,5.98,1.09,823.00,2.18,37.88,-122.26,4.15
425,4.28,52.00,5.41,1.04,1232.00,1.98,37.88,-122.27,2.85
426,3.54,52.00,4.61,1.07,669.00,1.82,37.88,-122.27,2.88
427,3.01,44.00,4.10,1.08,989.00,1.80,37.88,-122.27,2.73
428,4.14,52.00,5.38,1.06,1058.00,2.28,37.88,-122.28,2.60
429,4.19,52.00,5.76,0.97,506.00,2.44,37.88,-122.28,2.55
430,3.92,52.00,5.38,0.99,489.00,2.24,37.88,-122.28,2.36
431,3.89,52.00,5.56,1.09,824.00,2.12,37.88,-122.29,2.18
432,3.11,48.00,4.98,1.03,1034.00,2.18,37.88,-122.29,2.29
433,2.99,46.00,4.46,1.04,920.00,2.17,37.88,-122.29,1.92
434,3.56,52.00,4.34,1.04,841.00,2.21,37.88,-122.29,1.79
435,1.48,45.00,3.31,1.07,749.00,5.47,37.88,-122.30,1.88
436,1.70,52.00,4.17,0.99,208.00,2.12,37.88,-122.30,1.39
437,2.17,10.00,5.03,1.18,228.00,2.28,37.87,-122.30,1.50
438,2.75,50.00,3.90,0.99,287.00,2.24,37.86,-122.30,1.41
439,2.57,52.00,4.50,1.12,218.00,2.06,37.85,-122.29,1.20
440,2.90,46.00,4.64,1.06,854.00,2.41,37.88,-122.30,1.45
441,2.22,52.00,4.57,1.10,1695.00,2.48,37.87,-122.30,1.45
442,3.23,52.00,5.56,1.09,403.00,2.34,37.88,-122.28,2.46
443,3.52,52.00,4.50,1.01,288.00,2.20,37.87,-122.28,2.00
444,1.98,49.00,3.89,1.05,963.00,1.85,37.87,-122.28,1.74
445,2.67,50.00,3.55,1.04,1129.00,2.19,37.87,-122.29,1.86
446,3.88,52.00,4.39,0.97,386.00,1.89,37.87,-122.29,1.83
447,3.01,52.00,4.70,1.03,811.00,2.00,37.88,-122.28,2.28
448,2.54,46.00,4.48,1.03,1293.00,1.92,37.87,-122.28,2.21
449,2.87,46.00,4.12,1.04,805.00,1.87,37.87,-122.28,2.12
450,2.19,52.00,3.20,1.06,1372.00,1.57,37.88,-122.27,2.71
451,1.78,30.00,3.45,1.03,862.00,2.03,37.87,-122.27,2.69
452,2.52,37.00,4.25,1.11,1152.00,1.87,37.88,-122.27,2.78
453,4.28,52.00,4.61,1.02,483.00,1.94,37.88,-122.26,3.33
454,2.94,52.00,4.12,1.05,1558.00,2.72,37.88,-122.26,3.39
455,1.73,52.00,3.39,1.09,1798.00,2.34,37.88,-122.26,2.88
456,5.23,41.00,5.57,1.15,266.00,2.16,37.87,-122.25,3.85
457,2.56,42.00,4.16,1.10,2184.00,5.18,37.87,-122.25,3.71
458,0.95,52.00,2.52,0.96,2016.00,4.23,37.87,-122.25,3.50
459,1.17,52.00,2.44,0.94,1349.00,5.40,37.87,-122.25,5.00
460,1.40,52.00,3.11,1.06,3337.00,9.53,37.87,-122.26,1.75
461,1.19,52.00,2.92,1.05,1721.00,1.81,37.87,-122.26,2.42
462,1.75,35.00,3.22,1.11,1675.00,1.68,37.87,-122.27,2.17
463,2.89,49.00,3.86,1.05,707.00,2.02,37.87,-122.27,2.11
464,2.74,52.00,4.44,1.01,1424.00,2.05,37.87,-122.27,2.10
465,3.86,52.00,4.96,1.03,393.00,2.08,37.86,-122.28,1.96
466,3.56,52.00,5.35,1.04,828.00,2.44,37.87,-122.28,1.92
467,2.28,52.00,4.22,1.03,571.00,1.96,37.87,-122.28,1.82
468,2.54,44.00,3.56,1.06,1382.00,1.94,37.87,-122.29,1.75
469,2.53,46.00,3.95,1.01,792.00,2.47,37.87,-122.29,1.66
470,2.00,52.00,4.48,1.09,815.00,2.19,37.86,-122.29,1.57
471,2.82,52.00,4.80,1.06,788.00,2.28,37.86,-122.28,1.64
472,2.62,52.00,5.17,1.07,1145.00,2.66,37.87,-122.29,1.50
473,1.95,50.00,4.41,1.08,1354.00,2.41,37.86,-122.29,1.51
474,1.93,52.00,4.56,1.01,958.00,2.15,37.86,-122.28,1.70
475,1.98,49.00,4.82,1.10,1361.00,2.24,37.86,-122.28,1.47
476,2.42,52.00,5.00,1.05,1005.00,2.24,37.85,-122.28,1.53
477,2.54,49.00,4.96,1.05,924.00,2.23,37.86,-122.27,1.83
478,3.39,52.00,5.58,1.17,780.00,2.18,37.86,-122.28,1.79
479,2.57,52.00,4.73,1.09,1582.00,2.49,37.86,-122.28,1.58
480,2.28,41.00,3.90,0.97,1213.00,2.14,37.86,-122.28,1.53
481,2.61,52.00,4.08,1.14,486.00,1.82,37.86,-122.27,2.50
482,3.15,52.00,4.77,1.06,494.00,2.82,37.86,-122.27,2.06
483,2.69,52.00,4.85,1.02,849.00,2.33,37.86,-122.27,2.19
484,1.85,52.00,4.21,1.06,1127.00,2.06,37.86,-122.27,1.98
485,1.63,35.00,2.96,1.00,3276.00,1.88,37.86,-122.26,2.54
486,2.90,52.00,4.40,1.05,1493.00,1.88,37.86,-122.26,2.57
487,2.94,52.00,5.56,1.10,1461.00,2.15,37.86,-122.26,2.90
488,3.39,52.00,5.37,1.12,1253.00,2.33,37.86,-122.26,2.42
489,3.04,48.00,4.69,1.13,1656.00,3.61,37.86,-122.25,4.90
490,7.09,52.00,6.88,0.95,514.00,2.55,37.86,-122.25,4.46
491,5.05,52.00,5.79,1.08,719.00,2.44,37.86,-122.25,4.56
492,1.77,52.00,3.54,0.99,878.00,1.96,37.86,-122.25,3.37
493,7.85,52.00,7.79,1.05,517.00,2.42,37.86,-122.24,5.00
494,9.40,52.00,7.51,0.96,1366.00,2.75,37.85,-122.24,5.00
495,5.38,52.00,6.86,1.12,1316.00,2.23,37.86,-122.25,3.77
496,3.26,52.00,4.79,1.02,1508.00,2.00,37.85,-122.26,3.10
497,2.71,52.00,5.00,1.13,1800.00,2.21,37.85,-122.27,1.82
498,2.24,47.00,6.37,1.23,719.00,2.21,37.85,-122.27,1.73
499,1.90,50.00,5.02,1.18,675.00,2.65,37.85,-122.27,1.51
500,1.58,52.00,5.44,1.17,875.00,2.41,37.85,-122.27,1.54
501,2.28,52.00,4.35,1.08,152.00,1.97,37.85,-122.27,1.06
502,1.38,47.00,4.31,0.96,843.00,2.64,37.85,-122.27,1.42
503,2.90,52.00,4.62,1.10,281.00,2.13,37.85,-122.28,1.19
504,1.73,44.00,5.03,0.97,506.00,2.48,37.85,-122.28,1.48
505,2.26,48.00,4.43,1.04,1054.00,2.26,37.85,-122.28,1.33
506,2.21,35.00,4.52,1.01,1017.00,2.46,37.84,-122.29,1.33
507,2.70,52.00,4.06,1.06,1623.00,2.12,37.83,-122.28,1.27
508,4.00,14.00,3.59,1.17,3100.00,1.51,37.84,-122.30,1.44
509,7.88,52.00,8.28,1.05,947.00,2.62,37.83,-122.23,5.00
510,11.86,39.00,7.91,0.98,808.00,2.57,37.82,-122.22,5.00
511,13.50,42.00,8.93,1.00,1018.00,3.04,37.82,-122.22,5.00
512,12.21,52.00,9.21,1.04,1001.00,2.84,37.82,-122.23,5.00
513,8.19,52.00,8.27,1.03,1005.00,2.72,37.82,-122.23,4.66
514,12.38,52.00,9.12,1.03,1192.00,3.11,37.82,-122.23,5.00
515,5.90,52.00,7.74,1.08,585.00,2.58,37.83,-122.24,4.58
516,8.12,52.00,7.75,0.99,916.00,2.90,37.83,-122.24,4.72
517,8.75,52.00,9.00,1.13,556.00,3.11,37.82,-122.23,5.00
518,6.16,52.00,7.05,0.99,1470.00,2.83,37.82,-122.24,3.99
519,5.88,52.00,6.22,1.01,1104.00,2.77,37.82,-122.25,3.41
520,5.21,52.00,5.86,1.00,1242.00,2.40,37.76,-122.23,2.90
521,4.72,52.00,7.07,1.01,805.00,2.51,37.76,-122.23,3.35
522,5.29,52.00,8.12,1.09,378.00,2.33,37.76,-122.23,3.33
523,2.64,52.00,5.17,1.05,481.00,2.16,37.77,-122.24,2.41
524,3.32,52.00,4.83,1.12,409.00,2.56,37.77,-122.23,1.90
525,3.64,52.00,4.59,1.04,885.00,2.37,37.77,-122.24,2.06
526,3.02,52.00,4.67,1.00,1468.00,2.59,37.77,-122.25,2.16
527,3.18,52.00,4.83,1.02,482.00,2.24,37.77,-122.25,2.10
528,3.45,52.00,5.78,1.21,825.00,3.13,37.77,-122.25,2.09
529,4.31,52.00,5.44,0.99,429.00,2.72,37.77,-122.25,1.98
530,3.34,52.00,4.66,1.04,528.00,2.54,37.78,-122.26,2.01
531,2.92,52.00,4.84,1.11,496.00,2.30,37.78,-122.26,1.91
532,2.68,52.00,5.31,1.06,718.00,2.71,37.78,-122.27,2.08
533,3.77,52.00,4.61,1.00,630.00,2.38,37.78,-122.27,2.15
534,3.94,45.00,4.09,0.92,723.00,2.53,37.78,-122.27,2.13
535,5.26,13.00,4.16,1.10,959.00,1.97,37.78,-122.27,2.93
536,2.54,30.00,4.85,1.02,3668.00,4.29,37.79,-122.28,2.75
537,2.65,42.00,5.74,1.04,2037.00,5.74,37.77,-122.30,2.00
538,2.58,29.00,4.05,1.10,3741.00,2.94,37.78,-122.28,1.73
539,1.94,42.00,4.14,1.03,821.00,2.74,37.78,-122.29,1.02
540,2.97,52.00,4.23,1.05,870.00,2.51,37.77,-122.28,2.21
541,3.75,27.00,4.14,1.11,1901.00,1.97,37.77,-122.28,2.43
542,5.17,18.00,4.33,1.15,1243.00,1.88,37.76,-122.29,2.65
543,2.51,50.00,4.55,0.94,730.00,2.23,37.78,-122.28,2.19
544,2.97,52.00,5.59,1.17,793.00,2.65,37.77,-122.26,2.82
545,5.53,52.00,5.19,0.89,1033.00,2.38,37.77,-122.27,3.72
546,4.17,52.00,4.77,1.04,872.00,2.40,37.77,-122.27,2.26
547,2.71,52.00,3.74,1.05,849.00,1.86,37.77,-122.27,2.21
548,3.33,52.00,4.61,1.08,1121.00,2.16,37.77,-122.27,2.35
549,3.27,52.00,4.85,1.03,872.00,1.96,37.77,-122.25,2.54
550,4.78,52.00,5.27,1.06,637.00,2.15,37.77,-122.26,3.52
551,4.23,52.00,5.01,1.09,663.00,1.95,37.77,-122.26,2.75
552,3.36,52.00,7.04,0.98,411.00,2.39,37.77,-122.26,4.05
553,2.99,52.00,5.08,1.08,915.00,2.22,37.77,-122.26,2.28
554,2.88,52.00,3.87,1.00,921.00,1.93,37.77,-122.26,2.34
555,2.39,43.00,3.59,1.07,585.00,2.20,37.77,-122.24,1.63
556,2.98,43.00,4.11,1.05,2086.00,1.98,37.77,-122.25,2.43
557,5.10,52.00,5.63,1.01,1303.00,2.44,37.76,-122.23,2.74
558,4.15,52.00,5.96,1.05,374.00,2.13,37.76,-122.23,2.49
559,3.48,52.00,5.31,1.09,979.00,2.07,37.76,-122.24,2.44
560,2.68,52.00,4.14,1.06,827.00,1.85,37.76,-122.24,2.41
561,5.75,52.00,6.74,0.97,658.00,2.60,37.76,-122.23,3.06
562,3.96,50.00,5.75,1.08,654.00,2.44,37.75,-122.23,2.40
563,4.95,45.00,6.10,1.06,384.00,2.63,37.75,-122.24,2.47
564,4.87,27.00,5.08,0.95,1499.00,1.88,37.75,-122.24,2.87
565,3.07,52.00,5.07,1.11,1128.00,2.16,37.76,-122.24,2.67
566,3.67,49.00,4.94,1.07,1110.00,2.26,37.76,-122.24,2.30
567,4.61,52.00,6.19,1.05,1119.00,2.70,37.76,-122.24,2.29
568,4.52,21.00,5.69,1.01,2930.00,2.37,37.73,-122.24,2.28
569,4.46,25.00,4.91,0.94,897.00,2.30,37.74,-122.25,2.06
570,7.61,5.00,6.86,1.06,7427.00,2.73,37.72,-122.24,3.51
571,3.27,31.00,4.41,1.05,2973.00,2.27,37.73,-122.27,2.31
572,3.57,52.00,4.55,1.03,1340.00,2.12,37.76,-122.25,2.53
573,3.69,28.00,4.66,1.05,2974.00,2.00,37.74,-122.27,3.54
574,4.77,23.00,4.93,1.10,2690.00,2.34,37.77,-122.27,2.92
575,3.20,20.00,3.55,1.12,583.00,1.79,37.75,-122.28,1.00
576,7.26,12.00,7.13,1.02,5781.00,2.88,37.77,-122.06,3.42
577,7.06,5.00,7.02,0.91,1738.00,3.40,37.73,-122.06,4.13
578,4.64,36.00,6.69,1.08,1478.00,2.79,37.71,-122.06,2.49
579,5.30,40.00,6.70,1.12,746.00,2.76,37.71,-122.07,2.55
580,4.98,36.00,6.33,1.06,1235.00,2.71,37.71,-122.07,2.42
581,5.48,26.00,6.62,0.99,1411.00,2.92,37.72,-122.07,2.95
582,6.19,31.00,7.42,1.02,1368.00,2.63,37.72,-122.08,3.40
583,5.62,32.00,6.75,1.00,1048.00,2.86,37.72,-122.08,2.75
584,5.46,35.00,6.06,0.96,1004.00,2.75,37.71,-122.08,2.39
585,5.15,35.00,7.26,1.05,1086.00,2.96,37.71,-122.09,2.66
586,5.84,30.00,7.43,1.05,922.00,2.63,37.72,-122.10,3.30
587,4.65,36.00,5.58,1.01,1950.00,2.38,37.71,-122.11,2.07
588,4.38,25.00,5.00,1.05,1413.00,2.38,37.70,-122.10,2.09
589,3.72,30.00,5.48,1.10,1444.00,2.54,37.69,-122.10,1.96
590,5.29,31.00,6.85,1.05,749.00,2.78,37.71,-122.09,2.54
591,4.34,31.00,6.24,1.02,867.00,2.64,37.70,-122.09,2.42
592,5.21,27.00,6.51,1.04,2723.00,2.63,37.71,-122.10,2.53
593,6.01,30.00,6.66,1.02,731.00,2.78,37.70,-122.09,2.64
594,5.05,38.00,5.53,0.98,781.00,2.60,37.71,-122.08,2.27
595,4.82,38.00,5.70,1.01,1784.00,2.74,37.71,-122.08,2.21
596,5.25,32.00,6.63,1.09,1156.00,2.82,37.70,-122.08,2.59
597,4.13,39.00,5.13,0.98,645.00,2.33,37.70,-122.07,2.33
598,4.60,37.00,6.01,0.98,821.00,2.61,37.70,-122.06,2.32
599,3.52,33.00,5.07,1.03,1912.00,2.48,37.70,-122.06,2.09
600,3.00,32.00,4.90,1.06,1487.00,2.14,37.70,-122.07,2.23
601,3.49,25.00,4.79,1.07,1645.00,2.32,37.70,-122.08,2.10
602,2.99,33.00,4.20,1.05,2239.00,2.13,37.70,-122.09,2.08
603,2.54,29.00,4.17,1.12,1021.00,1.85,37.69,-122.07,2.04
604,3.30,36.00,5.03,1.07,1105.00,2.37,37.69,-122.08,1.96
605,3.10,31.00,4.57,1.01,2999.00,2.32,37.69,-122.07,1.91
606,2.85,43.00,5.55,1.14,740.00,2.61,37.69,-122.08,1.81
607,3.35,42.00,5.80,1.12,629.00,2.58,37.69,-122.08,1.85
608,2.40,37.00,4.14,0.99,314.00,1.53,37.68,-122.08,1.91
609,3.53,15.00,4.57,1.03,1479.00,2.21,37.68,-122.08,2.42
610,4.80,20.00,5.37,1.02,1732.00,2.17,37.69,-122.09,1.88
611,3.85,52.00,5.27,1.01,1338.00,2.43,37.74,-122.15,1.84
612,4.07,52.00,5.58,1.05,440.00,2.29,37.74,-122.14,2.04
613,4.60,51.00,6.66,1.03,922.00,2.35,37.73,-122.14,2.52
614,2.20,49.00,5.19,1.10,611.00,2.12,37.74,-122.15,1.88
615,4.12,52.00,5.49,1.01,994.00,2.41,37.73,-122.16,1.98
616,3.95,52.00,6.06,0.97,545.00,2.37,37.74,-122.15,2.19
617,4.91,52.00,7.19,0.90,317.00,2.22,37.73,-122.15,2.75
618,2.84,45.00,5.11,1.11,1573.00,2.14,37.73,-122.15,2.45
619,3.25,46.00,4.97,1.08,925.00,2.13,37.73,-122.17,1.78
620,2.83,49.00,4.41,1.06,768.00,2.00,37.73,-122.16,1.72
621,3.72,52.00,5.33,0.99,620.00,2.12,37.73,-122.17,1.83
622,2.56,52.00,5.38,1.00,425.00,2.05,37.73,-122.16,1.75
623,3.81,45.00,4.91,1.03,1003.00,3.29,37.72,-122.18,1.57
624,3.38,45.00,5.38,1.09,519.00,3.84,37.71,-122.18,1.58
625,3.24,38.00,4.50,1.01,481.00,2.43,37.71,-122.17,1.80
626,4.03,36.00,5.09,1.03,1209.00,2.33,37.70,-122.18,2.06
627,3.39,35.00,4.88,1.06,1398.00,2.66,37.70,-122.18,1.79
628,5.55,36.00,6.22,1.19,158.00,2.72,37.71,-122.19,2.63
629,3.37,42.00,4.53,0.99,1817.00,2.74,37.72,-122.17,1.65
630,3.53,46.00,4.74,0.98,766.00,2.65,37.72,-122.17,1.60
631,3.66,5.00,5.16,1.21,814.00,2.48,37.72,-122.17,1.58
632,2.88,38.00,4.21,1.03,618.00,2.59,37.72,-122.16,1.45
633,4.02,43.00,4.80,1.03,2139.00,2.71,37.72,-122.17,1.66
634,4.56,37.00,5.96,0.96,632.00,2.50,37.71,-122.16,1.91
635,3.46,36.00,4.97,0.99,366.00,2.73,37.71,-122.16,1.75
636,3.34,10.00,4.60,1.24,877.00,1.81,37.72,-122.16,1.38
637,2.19,28.00,3.87,1.02,830.00,1.45,37.73,-122.15,1.42
638,2.91,31.00,4.26,0.98,739.00,1.95,37.72,-122.15,2.11
639,3.38,47.00,4.47,0.94,540.00,2.03,37.72,-122.15,1.98
640,2.81,29.00,4.33,1.09,2024.00,2.10,37.72,-122.15,1.57
641,5.00,52.00,6.06,0.96,823.00,2.46,37.73,-122.14,2.65
642,3.07,38.00,4.88,1.12,711.00,2.01,37.73,-122.14,2.18
643,3.81,43.00,6.15,1.06,931.00,2.53,37.73,-122.14,2.35
644,6.91,33.00,7.39,0.99,686.00,2.54,37.73,-122.13,3.42
645,7.91,26.00,7.21,0.99,1030.00,2.59,37.72,-122.13,3.67
646,3.84,35.00,5.57,0.98,976.00,2.49,37.72,-122.13,2.44
647,4.00,35.00,4.94,0.99,552.00,2.63,37.71,-122.12,1.68
648,6.51,25.00,6.63,0.90,340.00,1.99,37.72,-122.13,3.71
649,3.52,39.00,5.96,1.00,288.00,2.18,37.72,-122.14,2.19
650,2.98,45.00,5.63,1.02,555.00,2.24,37.72,-122.14,2.03
651,3.52,45.00,5.21,1.02,1006.00,2.27,37.72,-122.13,1.86
652,3.11,44.00,4.66,0.98,776.00,2.24,37.71,-122.13,1.89
653,3.58,44.00,5.26,1.10,609.00,2.26,37.71,-122.13,1.80
654,3.17,18.00,4.27,1.13,2441.00,1.81,37.71,-122.15,2.03
655,2.61,27.00,3.92,1.10,1364.00,1.73,37.71,-122.14,1.82
656,3.69,18.00,3.74,0.97,2197.00,2.10,37.71,-122.14,1.67
657,3.46,43.00,5.60,1.02,1333.00,2.45,37.70,-122.13,1.84
658,3.90,19.00,5.00,1.01,1810.00,2.58,37.70,-122.13,2.18
659,4.02,36.00,5.45,0.97,531.00,2.90,37.71,-122.15,1.92
660,3.56,36.00,5.61,0.94,672.00,2.58,37.70,-122.15,1.95
661,4.59,17.00,4.43,0.89,695.00,2.11,37.70,-122.14,1.87
662,2.63,21.00,4.13,1.06,2162.00,2.17,37.70,-122.13,2.23
663,3.40,17.00,3.70,1.20,1216.00,1.89,37.69,-122.13,2.71
664,3.97,36.00,5.30,0.95,606.00,2.54,37.70,-122.14,1.94
665,5.00,36.00,5.91,1.03,1203.00,3.17,37.70,-122.16,1.90
666,4.47,38.00,5.22,1.05,874.00,2.90,37.69,-122.14,1.89
667,3.66,38.00,5.61,1.00,637.00,2.87,37.69,-122.15,1.85
668,3.89,36.00,5.44,1.04,703.00,2.55,37.69,-122.15,1.97
669,3.46,36.00,6.41,1.10,733.00,3.20,37.70,-122.15,1.93
670,3.78,36.00,4.90,0.96,625.00,2.74,37.69,-122.16,1.92
671,2.99,36.00,4.88,0.92,568.00,2.52,37.70,-122.16,1.95
672,4.44,36.00,5.53,0.97,836.00,2.69,37.70,-122.16,1.94
673,4.00,24.00,4.85,1.01,952.00,2.63,37.70,-122.17,2.03
674,2.39,16.00,4.79,0.99,568.00,1.61,37.68,-122.16,0.83
675,4.76,24.00,6.18,1.07,1125.00,3.07,37.69,-122.17,2.13
676,5.49,5.00,5.20,1.02,840.00,2.10,37.68,-122.18,1.88
677,4.40,36.00,5.23,0.98,796.00,2.81,37.69,-122.16,2.06
678,4.01,36.00,5.79,1.02,863.00,3.23,37.69,-122.15,1.93
679,4.39,35.00,5.42,0.92,1349.00,2.78,37.68,-122.15,2.05
680,4.28,30.00,5.90,1.16,929.00,2.43,37.68,-122.15,2.13
681,5.13,39.00,4.99,0.92,957.00,2.86,37.69,-122.15,1.84
682,3.00,37.00,3.86,0.96,1093.00,1.97,37.69,-122.14,1.78
683,3.64,27.00,5.50,1.01,1489.00,2.45,37.68,-122.14,2.19
684,2.80,31.00,5.07,1.14,1561.00,2.49,37.68,-122.14,1.83
685,2.95,44.00,4.83,1.03,1256.00,2.59,37.69,-122.10,1.57
686,3.44,30.00,4.29,0.96,695.00,2.49,37.69,-122.12,1.58
687,2.88,34.00,4.77,1.17,560.00,2.36,37.69,-122.13,1.62
688,3.03,38.00,4.03,0.98,632.00,2.19,37.71,-122.12,1.52
689,2.68,41.00,4.66,1.05,1849.00,2.47,37.70,-122.12,1.45
690,2.99,17.00,4.63,1.15,1287.00,2.39,37.70,-122.12,1.80
691,4.10,35.00,5.00,0.95,1580.00,2.95,37.69,-122.12,1.79
692,2.58,19.00,4.31,1.10,1571.00,2.71,37.70,-122.12,1.60
693,2.16,23.00,3.81,1.04,828.00,1.87,37.70,-122.11,1.61
694,2.33,29.00,3.84,0.91,835.00,2.47,37.70,-122.11,1.70
695,2.42,19.00,3.72,1.09,1765.00,2.44,37.70,-122.11,1.38
696,3.91,41.00,4.63,0.90,387.00,2.40,37.69,-122.10,1.78
697,2.65,37.00,3.96,1.05,1562.00,2.53,37.69,-122.11,1.55
698,3.46,42.00,4.76,1.00,768.00,2.49,37.69,-122.11,1.61
699,2.40,10.00,4.72,1.19,1140.00,2.42,37.69,-122.12,1.67
700,6.50,20.00,6.45,0.81,83.00,2.68,37.69,-122.03,3.40
701,6.06,32.00,7.50,1.14,485.00,2.84,37.64,-121.97,4.31
702,3.90,6.00,4.27,1.03,1189.00,2.08,37.63,-122.02,3.01
703,4.78,21.00,5.25,0.95,586.00,2.35,37.63,-122.04,2.42
704,3.28,5.00,4.78,1.18,2240.00,2.83,37.63,-122.05,1.63
705,5.32,10.00,5.77,1.01,867.00,2.46,37.66,-122.04,2.99
